GVKEY;DATADATE;SIC;AT;CHE;DLC;DLTT;SEQ;WCAP;DVC;OIBDP;SALE;TXT;XINT;XRD;AQC;CAPX;CSHO;PRCC_F;market_to_book;log_firm_size;cf;nwc;capex;leverage;div;rd_to_sales;sic_2;ind_cf_vol;ind_cf_no_level_vol;cash;log_cash;aqc_to_asset;year
013406;20151231;2810;656.5180;53.6290;7.5000;103.9410;393.9910;227.0840;10.4300;102.9470;535.0040;19.9230;1.1730;6.4250;0.0000;62.2640;47.4140;17.2500;1.6456799357;6.4869501115;0.1087875732;0.2642044849;0.0948397454;0.1697455363;1;0.012009256;28;0.1594186108;281.99144253;0.0816870215;-2.419643134;0;2015
013421;20151231;7372;2351.0150;711.1840;0.0000;348.7880;1376.1150;428.4540;0.0000;410.8640;1702.0910;15.1790;28.3110;637.5670;0.0000;44.8080;309.3920;20.8100;3.1532540286;7.7626024288;0.1562618699;-0.120258697;0.0190590022;0.1483563482;0;0.37457868;73;0.0671478871;128.03670347;0.3025008347;-0.83541728;0;2015
013440;20151231;4813;24145.0000;862.0000;15.0000;10994.0000;10126.0000;333.0000;0.0000;2538.0000;8229.0000;-3150.0000;642.0000;;0.0000;1229.0000;356.3740;54.3600;1.3829567463;10.091832598;0.208987368;-0.021909298;0.0509008076;0.4559536136;0;0;48;0.0466568352;939.83483306;0.0357009733;-3.296223489;0;2015
013453;20151231;6211;2692.9640;319.3530;878.1380;150.0000;518.0580;;6.0080;31.9490;928.3850;3.8130;17.3230;;0.0000;5.8890;13.3380;17.3800;0.8937068747;7.8983977247;0.0017842793;;0.0021868098;0.3817867599;1;0;62;0.0473942855;726.71828893;0.1185879202;-2.005870629;0;2015
013480;20151231;7372;675.9890;58.7170;0.6060;206.5000;408.9710;65.5640;10.4720;100.8810;265.4820;7.1060;4.3110;30.7020;0.0185;13.9940;33.4160;32.7900;2.0159035724;6.5161768037;0.1168539725;0.010128863;0.0207015203;0.3063748079;1;0.1156462585;73;0.0671478871;128.03670347;0.0868608809;-2.352580476;0.0000272999;2015
013498;20151130;4400;39237.0000;1395.0000;1374.0000;7413.0000;23771.0000;-4505.0000;855.0000;4205.0000;15714.0000;42.0000;239.0000;;0.0000;2294.0000;772.0000;50.5300;1.3883620053;10.577375458;0.0782169891;-0.150368275;0.0584652242;0.2239467849;1;0;44;0.0274936083;94.922997736;0.0355531768;-3.300525182;0;2015
013510;20151231;6798;6917.1130;22.5330;357.0370;2984.7020;3181.9320;;307.1690;;950.7950;-3.9280;190.3380;0.0000;0.0000;0.0000;345.2850;21.0200;1.5892572089;8.841753765;;;0;0.4831118127;1;0;67;0.0898624057;65.515246222;0.0032575729;-5.723509973;0;2015
013526;20151231;4610;8369.2810;26.2410;111.4880;3732.8240;3735.3890;47.2410;594.1320;840.6450;3468.6630;0.8740;192.5870;;0.0010;594.5200;129.5240;65.9600;1.5744835237;9.0323232578;0.0063388958;0.0025091761;0.0710359707;0.4593359931;1;0;46;0.0252901976;53.405355842;0.0031353948;-5.761859864;1.1589715E-7;2015
013540;20151231;2020;4228.8690;38.6100;51.4490;2078.9400;1210.9080;2.4720;0.0000;478.8300;3866.2950;87.9080;58.0060;19.0000;0.1673;258.4880;176.2460;38.9100;2.335303567;8.3496898604;0.0787245952;-0.008545547;0.0611246175;0.5037727582;0;0.0049142655;20;0.0427437163;220.10805184;0.0091301007;-4.687006515;0.0000395678;2015
013561;20151231;6351;14855.0000;1363.0000;733.0000;7328.0000;3729.0000;;0.0000;;749.0000;109.0000;238.0000;;0.0000;3.0000;151.5300;6.4800;0.8150733356;9.6060917879;;;0.0002019522;0.5426455739;0;0;63;0.0233668766;856.47686929;0.0917536183;-2.292408764;0;2015
013562;20151231;6798;4554.5110;56.6940;0.0000;2384.7170;1933.9250;;106.8990;;603.0440;0.0000;128.6610;0.0000;;0.0000;173.9430;13.6600;1.0970765863;8.4238734494;;;0;0.5235945198;1;0;67;0.0898624057;65.515246222;0.0124478786;-4.373679062;;2015
013570;20151231;3580;2761.1510;55.5280;32.0590;734.0020;1166.8300;285.1910;0.0000;391.5570;1826.5980;89.5570;16.9670;22.4000;0.1263;22.3620;57.3060;107.8700;2.8161876044;7.9234029008;0.1032297763;0.0831765449;0.0080987965;0.2774426317;0;0.0122632347;35;0.0501003464;196.94355338;0.0201104539;-3.886200081;0.0000457276;2015
013579;20151231;6798;5244.3720;1834.9740;0.0000;1710.3240;3368.4870;;0.0000;161.5890;720.8800;2.3640;107.3160;0.0000;0.0000;0.0000;126.3500;27.7300;1.0257797311;8.5649107806;0.0098980393;;0;0.3261256067;0;0;67;0.0898624057;65.515246222;0.3498939435;-0.619505424;0;2015
013580;20151231;6798;458.9010;3.8940;13.7140;238.9900;195.0420;;34.0890;;66.4860;0.0000;8.2240;0.0000;0.0000;0.0000;13.3270;50.0100;2.0273267437;6.1288345005;;;0;0.5506721493;1;0;67;0.0898624057;65.515246222;0.0084854903;-4.760875896;0;2015
013582;20151231;3290;13.5620;3.4130;0.0000;0.0000;11.0070;7.6350;;;21.7620;0.1740;;;;;13.1980;2.9500;3.0592169297;2.6072717643;;0.3113110161;;0;0;0;32;0.0558008104;203.54197233;0.2516590473;-1.089783509;;2015
013599;20151231;2834;27053.4000;6551.9000;0.0000;14250.4000;5919.0000;7432.0000;0.0000;2953.8000;9256.0000;421.5000;310.6000;3697.3000;0.2844;286.3000;786.6000;119.7600;4.263331633;10.20556797;0.0821227646;0.0325319553;0.0105827733;0.5267507966;0;0.3994490061;28;0.1594186108;281.99144253;0.2421839769;-1.14074297;0.0000105141;2015
013602;20150430;5500;400.3610;0.7900;1.5870;102.6850;229.0320;;0.0000;-3.9680;472.5690;17.5440;2.9030;;0.0000;4.0090;8.5290;51.3400;1.5216463642;5.9923666401;-0.060982463;;0.0100134628;0.2604449484;0;0;55;0.0217221977;79.488060898;0.0019732192;-6.226113805;0;2015
013619;20150331;3841;338.3670;131.9580;0.0000;0.0000;291.5600;180.8200;0.0000;32.9760;230.3110;-84.9230;0.0000;35.9730;0.0464;5.1880;41.3360;71.5800;8.8827748569;5.8241311052;0.3484352789;0.144405335;0.0153324645;0;0;0.1561931475;38;0.0632957265;93.014844652;0.3899848389;-0.447375947;0.000137101;2015
013623;20151231;3845;1112.9440;72.5040;1.3390;269.4710;585.0730;287.7690;22.1370;106.6930;719.1680;14.6460;6.0310;27.4360;0.0084;15.0090;27.7090;44.0500;1.5710156576;7.0147640355;0.0573964189;0.1934194353;0.0134858537;0.2433276068;1;0.0381496396;38;0.0632957265;93.014844652;0.0651461349;-2.663757247;7.5509972E-6;2015
013646;20150131;5944;5180.6030;731.4570;234.0130;882.5350;2835.0590;2953.3540;191.1710;1081.9920;4249.9130;253.3580;62.9030;;0.0000;247.3940;129.3260;86.6400;2.6155929416;8.5526767377;0.1109060084;0.4288877183;0.0477539005;0.2155247179;1;0;59;0.0396501762;212.98390556;0.1411914791;-1.805429011;0;2015
013649;20150930;6211;63.3820;25.8650;0.0320;;45.2470;;0.0000;1.6180;163.0460;0.1930;0.0130;0.0000;0.0000;0.2540;12.4740;2.7500;0.8273405699;4.1491799095;0.0222776183;;0.0040074469;0;0;0;62;0.0473942855;726.71828893;0.4080811587;-0.37190346;0;2015
013657;20151231;8071;634.8870;38.0700;20.4060;557.2790;-161.5930;33.5320;;123.1010;473.0540;6.5360;;;0.0774;55.5110;10.5580;9.1800;1.4071833885;6.4534470303;;-0.007147729;0.0874344568;0.9099020771;0;0;80;0.0713741736;153.43965487;0.0599634266;-2.752183963;0.0001219108;2015
013664;20151231;5961;6039.0000;2921.0000;868.0000;1304.0000;1592.0000;2051.0000;0.0000;-8.0000;820.0000;38.0000;77.0000;;0.0033;40.0000;142.0540;45.1100;1.7974922901;8.7059937143;-0.020367611;-0.144063587;0.0066236132;0.3596621957;0;0;59;0.0396501762;212.98390556;0.4836893525;-0.065265747;5.4840314E-7;2015
013664;20151231;5961;6039.0000;2921.0000;868.0000;1304.0000;1592.0000;2051.0000;0.0000;-8.0000;820.0000;38.0000;77.0000;;0.0033;40.0000;142.0540;45.1100;1.7974922901;8.7059937143;-0.020367611;-0.144063587;0.0066236132;0.3596621957;0;0;59;0.0396501762;212.98390556;0.4836893525;-0.065265747;5.4840314E-7;2015
013665;20150331;6035;291.0400;16.6440;6.0000;0.0000;60.8000;;0.0000;2.5210;10.4720;-0.3380;;;0.0000;0.1450;3.1660;13.6799;0.9399071035;5.6734607148;;;0.0004982133;0.0206157229;0;0;60;0.0187928862;715.68214687;0.0571880154;-2.802522527;0;2015
013679;20150630;3841;126.0230;4.8210;6.8520;54.7550;45.5350;17.0960;0.0000;15.7350;112.5050;1.5090;4.8480;1.2000;0.0000;4.8100;18.5300;5.3000;1.4179713227;4.83646443;0.0744149877;0.097402855;0.0381676361;0.488855209;0;0.0106661926;38;0.0632957265;93.014844652;0.0382549217;-3.2244772;0;2015
013683;20151231;4812;133537.4670;4376.1770;14493.5080;51164.3500;19427.8370;-3575.8690;2562.7240;14880.0890;51934.2530;14.1170;3975.4800;1098.9310;;10208.5460;4833.5600;11.0600;1.2548448564;11.802137369;0.0623627824;-0.059549175;0.0764470544;0.4916811699;1;0.0211600425;48;0.0466568352;939.83483306;0.0327711548;-3.384886421;;2015
013700;20151231;3843;4402.9000;284.6000;12.1000;1141.0000;2338.0000;720.7000;40.6000;562.8000;2674.3000;77.0000;55.9000;74.9000;;72.0000;140.1000;60.8500;2.4052295078;8.3900186937;0.0884189966;0.0990483545;0.0163528583;0.2618955688;1;0.028007329;38;0.0632957265;93.014844652;0.0646392151;-2.67211105;;2015
013709;20151231;9997;36442.0000;3360.0000;794.0000;12633.0000;3987.0000;;116.0000;754.0000;15197.0000;68.0000;1154.0000;189.0000;0.0235;1359.0000;131.4810;61.3000;1.1117607513;10.503477235;-0.016025465;;0.0372921354;0.3684484935;1;0.0124366651;99;0.0233052435;2324.8427303;0.0922013062;-2.287048354;6.4381591E-7;2015
013710;20151231;7996;1994.9070;119.5570;2.4750;1556.3750;57.0090;-2.4570;172.6140;443.8380;1235.7780;22.1920;89.9430;;0.0000;175.8650;56.0180;55.8400;2.5394382395;7.5983527117;0.0797475772;-0.061162751;0.0881569918;0.781414873;1;0;79;0.040212435;153.45291094;0.0599311146;-2.752757343;0;2015
013714;20151231;4888;23765.0000;323.0000;222.0000;8226.0000;5563.0000;2187.0000;293.0000;3107.0000;13886.0000;587.0000;392.0000;;0.0006;193.0000;463.0000;47.1300;1.6841232906;10.075969189;0.0772143909;0.0784346728;0.0081211866;0.355480749;1;0;48;0.0466568352;939.83483306;0.0135914159;-4.284632241;2.6559239E-8;2015
013714;20151231;4888;23765.0000;323.0000;222.0000;8226.0000;5563.0000;2187.0000;293.0000;3107.0000;13886.0000;587.0000;392.0000;;0.0006;193.0000;463.0000;47.1300;1.6841232906;10.075969189;0.0772143909;0.0784346728;0.0081211866;0.355480749;1;0;48;0.0466568352;939.83483306;0.0135914159;-4.284632241;2.6559239E-8;2015
013721;20151231;2834;7913.0000;1154.0000;405.0000;4463.0000;1068.0000;2049.0000;172.0000;1492.0000;4789.0000;206.0000;128.0000;366.0000;0.1116;224.0000;497.4000;47.9200;3.877215721;8.9762622556;0.1246050802;0.1131050171;0.0283078478;0.6151901934;1;0.0764251409;28;0.1594186108;281.99144253;0.1458359661;-1.767640782;0.0000141019;2015
013733;20151231;8071;22.3630;2.6890;1.6190;4.2720;11.6740;4.8920;;;26.9750;-0.1640;;1.6320;;;5.4230;10.1400;2.9369145463;3.1074078074;;0.0985109332;;0.2634261951;0;0.0605004634;80;0.0713741736;153.43965487;0.120243259;-1.99012859;;2015
013765;20150630;2834;53.8160;18.5510;0.0000;0.0000;43.8600;34.5070;0.0000;6.5900;79.5080;0.9610;0.0120;1.1000;0.0000;1.7080;6.7430;5.6650;0.8948100007;3.9855708207;0.1043741638;0.2964917497;0.0317377732;0;0;0.0138350858;28;0.1594186108;281.99144253;0.3447116099;-0.642367275;0;2015
013782;20150331;2750;927.3710;18.0490;2.9470;455.5830;289.4730;99.9510;3.3050;149.0390;810.7720;25.1560;24.3850;4.6190;0.0337;29.1530;16.6390;69.3300;1.9317833639;6.8323537013;0.103726556;0.0883163265;0.0314361782;0.4944407362;1;0.0056970394;27;0.0275186094;79.495711958;0.0194625452;-3.919608985;0.0000363249;2015
013786;20151231;2821;137.8450;131.1660;2.2220;0.0000;118.1100;115.0160;0.0000;-96.1910;0.0000;0.0000;0.9580;61.1830;0.0000;1.0860;36.1060;26.7000;7.1367492473;4.9261298655;-0.70476985;-0.117160579;0.0078784142;0.0161195546;0;;28;0.1594186108;281.99144253;0.9515470275;2.9774954208;0;2015
013789;20151231;4522;1557.2810;5.8080;62.4530;639.9940;573.8750;323.6950;0.0000;286.5010;1085.6860;70.2340;21.9950;;0.0000;166.7460;39.0030;41.9300;1.6816501261;7.3506966308;0.1247507675;0.2041295052;0.1070750879;0.4510727351;0;0;45;0.0299144133;575.70057104;0.0037295774;-5.587723804;0;2015
013794;20150630;3821;50.7570;3.3570;0.0000;0.0000;34.9020;5.3050;0.0000;-13.1010;16.0420;0.0000;;5.9390;0.0000;0.5870;40.5020;0.8500;0.9906357744;3.9270495394;;0.0383789428;0.0115649073;0;0;0.3702156838;38;0.0632957265;93.014844652;0.0661386607;-2.647574511;0;2015
013800;20151231;8082;464.7690;7.5220;0.0000;120.3460;270.9910;54.6430;0.0000;39.5890;532.2140;10.5560;2.0060;0.0000;0.1777;3.1170;10.0220;38.2300;1.2413027977;6.141540508;0.0581514688;0.1013858497;0.0067065575;0.2589372355;0;0;80;0.0713741736;153.43965487;0.0161843841;-4.107391666;0.0003822875;2015
013824;20150930;7373;1230.1630;86.1200;92.0000;516.0000;436.9980;42.7270;2.5080;189.6360;838.7810;22.7360;29.1500;98.8240;0.0463;24.9990;31.2900;84.5000;2.7940768825;7.1149019599;0.1099382765;-0.035274187;0.0203216972;0.4942434458;1;0.1178185963;73;0.0671478871;128.03670347;0.0700069828;-2.586582086;0.0000376607;2015
013835;20151231;2836;141.0830;115.3190;0.0000;0.0000;124.0780;121.6260;0.0000;-47.5670;20.7590;-0.0180;0.0520;56.3870;0.0000;1.3630;52.6690;8.7200;3.3758757611;4.9493483697;-0.337397135;0.0447041812;0.0096609797;0;0;2.716267643;28;0.1594186108;281.99144253;0.8173840931;1.4987240325;0;2015
013839;20151231;2833;505.5390;43.9740;30.0000;0.0000;310.8350;129.4770;0.0000;129.2240;433.9310;32.3890;2.2330;12.5400;0.0000;62.4910;31.7990;47.0900;3.3471580036;6.2256251868;0.1871309632;0.1691323518;0.1236126194;0.0593426026;0;0.0288986037;28;0.1594186108;281.99144253;0.086984387;-2.351024339;0;2015
013858;20151231;7372;402.3950;177.2180;1.8980;25.7710;302.1770;157.9800;0.0000;71.0350;284.7610;3.0870;0.8970;21.4400;0.0788;46.3090;38.6860;50.7900;5.1319721667;5.9974341933;0.166629804;-0.047808745;0.1150834379;0.0687607947;0;0.0752912091;73;0.0671478871;128.03670347;0.4404080568;-0.239506146;0.0001959403;2015
013861;20151231;5700;245.4350;10.5490;5.1880;52.0520;115.2010;47.2450;0.0000;52.7450;292.9870;11.0760;2.3900;0.0000;0.0000;18.9940;51.4380;16.4000;3.9677193554;5.5030321464;0.1600382993;0.149514128;0.0773891254;0.2332185711;0;0;57;0.0532811237;101.98829922;0.04298083;-3.103069221;0;2015
013871;20151231;1311;2040.5310;19.4110;0.0000;944.0000;984.2420;47.0090;;216.0920;371.3190;-0.6760;48.6160;;;;66.4730;18.7300;1.127808541;7.6209653471;;0.0135249109;;0.4626246796;0;0;13;0.0687633843;637.89147291;0.00951272;-4.645567176;;2015
013906;20150930;3690;299.2040;69.1590;0.3680;7.0620;197.9680;139.8160;3.0160;36.8880;430.4890;5.1370;0.8650;16.4830;0.0000;10.4090;9.9830;21.1000;1.0423567198;5.701125615;0.0931471504;0.2361499178;0.0347889734;0.0248325557;1;0.0382890155;36;0.0530655079;357.40218539;0.2311433002;-1.20186674;0;2015
013935;20151231;6726;;;;;;;;;;;;;;;70.5060;21.5700;;;;;;0;0;0;67;0.0898624057;65.515246222;;;;2015
013940;20150331;7372;13.3820;10.2510;0.0000;0.0000;9.5560;8.2770;0.0000;-9.7200;6.9930;0.0850;0.0030;3.9860;0.0000;0.3310;30.9560;0.4000;1.2112090868;2.5939105204;-0.732924824;-0.147511583;0.0247347183;0;0;0.56999857;73;0.0671478871;128.03670347;0.7660289942;1.1860228195;0;2015
013962;20150731;5900;2464.0560;7.6520;148.9710;1804.3920;203.7540;-44.3710;167.1050;244.3830;2024.3900;-0.3150;100.3960;0.0000;0.2603;72.4810;100.3770;20.8600;1.7670727532;7.8095640517;-0.009254254;-0.021112751;0.0294153217;0.7927429409;1;0;59;0.0396501762;212.98390556;0.0031054489;-5.771486719;0.0001056443;2015
013963;20151231;2111;1310.7560;422.3440;8.9190;886.2490;-206.0470;367.4470;189.8380;236.2120;1219.4750;41.2330;130.6190;;0.0000;10.9770;123.7920;23.5900;3.3851123169;7.178359349;-0.095729487;-0.041881937;0.0083745564;0.6829402269;1;0;21;0.0180308296;805.76098321;0.3222140505;-0.743615452;0;2015
013971;20151231;2860;4494.0430;254.9340;50.1920;1608.9220;1719.7290;450.1360;97.2210;367.2840;2225.6020;10.9970;90.9650;;0.0000;425.0210;89.6710;33.0100;1.2759899516;8.410508021;0.0374052941;0.0434357215;0.0945743065;0.3691807132;1;0;28;0.1594186108;281.99144253;0.0567270941;-2.811103697;0;2015
013988;20151231;6282;183718.0000;31576.0000;7.0000;2883.0000;13402.0000;;318.0000;2529.0000;6426.0000;832.0000;101.0000;;0.0000;266.0000;1320.3380;32.9300;1.1637113965;12.121157252;0.0069563135;;0.0014478712;0.0157306306;1;0;62;0.0473942855;726.71828893;0.1718721083;-1.572416957;0;2015
014027;20151231;4955;3431.4280;184.7080;0.0000;1382.5430;1096.2820;404.0760;0.0000;515.7670;3275.1370;65.5440;79.1790;;0.0275;257.1960;57.5930;41.6500;1.379569803;8.1407317801;0.1081310755;0.0639290698;0.0749530516;0.4029060205;0;0;49;0.01330264;202.0260541;0.0538283187;-2.866624335;8.0125196E-6;2015
014032;20151231;7370;592.8090;246.7130;0.0000;0.0000;318.0660;5.6140;0.0000;35.5400;587.4690;-33.5400;0.3710;69.1150;0.0216;14.1560;95.8320;14.3500;2.7832441815;6.3848722561;0.1159041108;-0.406706039;0.0238795295;0;0;0.117648761;73;0.0671478871;128.03670347;0.4161762052;-0.338490475;0.0000364149;2015
014033;20150331;2040;497.0720;55.7370;209.5780;1.4660;193.3600;203.2850;0.0000;92.4320;700.0450;8.6040;34.9880;;0.0000;2.3750;28.7800;8.9600;1.1297775775;6.2087348848;0.0982553835;0.2968342614;0.0047779799;0.4245743071;0;0;20;0.0427437163;220.10805184;0.112130637;-2.069160025;0;2015
014084;20151231;2221;1009.5620;185.1130;0.6030;265.0800;498.8630;325.8290;21.4340;161.4460;709.8680;-5.7870;12.7570;31.7480;0.0000;50.5950;32.0190;36.5500;1.6650720312;6.9172718524;0.1317819015;0.1393832177;0.0501157928;0.263166601;1;0.0447238078;22;0.0369230376;41.570986725;0.1833597144;-1.493748835;0;2015
014108;20151231;3827;44.7390;9.5230;0.0000;0.0000;36.0580;23.9100;;;41.1300;0.0280;0.0000;7.6020;;;6.7310;7.6500;1.3449820068;3.8008456044;;0.3215762534;;0;0;0.1848285923;38;0.0632957265;93.014844652;0.2128567916;-1.3077906;;2015
014113;20150930;3577;38.7460;26.6740;0.0000;0.0000;30.4330;24.0050;0.0000;3.8640;25.3670;-0.5430;;5.5770;0.1400;0.0730;31.7210;3.1900;2.8261753471;3.6570275247;;-0.06888453;0.0018840655;0;0;0.2198525644;35;0.0501003464;196.94355338;0.6884323543;0.7928005867;0.0011965899;2015
014140;20151231;6020;1455388.3340;116986.1790;103272.3480;245611.0340;95602.6360;;2409.6120;26143.0430;75754.5560;2403.0970;;;0.0000;8322.3380;14434.4930;4.8700;0.9826117508;14.190783319;;;0.0057182937;0.2397184132;1;0;60;0.0187928862;715.68214687;0.0803814187;-2.43717596;0;2015
014169;20150930;8734;208.7440;15.3140;0.0000;133.3850;11.1950;23.2600;13.2290;37.9460;151.3140;6.2730;4.3700;4.5790;0.0000;7.9740;9.6420;36.9900;2.6549581305;5.3411086208;0.0674222972;0.0380657648;0.0381999004;0.638988426;1;0.0302615753;87;0.0502293603;48.621073001;0.0733625877;-2.536148247;0;2015
014170;20150930;3620;35.6160;8.0480;0.0000;0.5000;15.7120;19.5240;0.0000;2.5310;41.1420;0.4060;0.0760;3.6770;0.0000;1.3090;3.6950;9.4101;1.5351055565;3.5727949751;0.0575303235;0.322214735;0.0367531447;0.0140386343;0;0.0893733897;36;0.0530655079;357.40218539;0.225965858;-1.231232066;0;2015
014172;20151231;6020;17914.7180;331.4200;733.6000;713.6050;2041.8940;;66.7240;356.4600;765.6280;49.9210;;;0.0000;27.1130;174.1760;13.0100;1.0125112636;9.7933778886;;;0.0015134483;0.0807830187;1;0;60;0.0187928862;715.68214687;0.0184998726;-3.9713183;0;2015
014219;20151231;6020;13798.6620;197.9690;467.9370;92.9730;1655.4440;;33.4000;347.0060;742.3460;59.2480;;;0.0000;30.4010;94.1630;23.9900;1.0437380356;9.5323269099;;;0.0022031846;0.0406495934;1;0;60;0.0187928862;715.68214687;0.0143469707;-4.229765574;0;2015
014225;20151231;5200;2532.4620;129.0190;62.0500;302.9500;1801.2890;1291.6100;327.1010;913.9420;3869.1870;309.6590;3.1080;0.0000;0.0093;155.1680;289.5820;40.8200;4.9564061534;7.8369472311;0.1082243287;0.4590753978;0.0612716005;0.14412852;1;0;52;0.0283785309;430.45695238;0.0509460754;-2.924697891;3.6631323E-6;2015
014253;20151231;6020;5168.8750;433.0440;53.0280;0.0000;532.2050;;39.1240;110.3860;184.3960;17.9190;;;0.0000;4.4740;25.5280;46.7500;1.1279251288;8.5504103423;;;0.0008655655;0.0102590989;1;0;60;0.0187928862;715.68214687;0.0837791589;-2.392073152;0;2015
014256;20150630;3674;4228.3840;1626.1190;1.0240;1000.0000;2290.0200;1937.4040;317.9090;727.0270;2306.8640;40.1320;32.5000;530.6720;0.0000;75.8160;284.8230;34.5750;2.7873814736;8.349575166;0.0795779191;0.073617959;0.0179302542;0.236739142;1;0.2300404358;36;0.0530655079;357.40218539;0.3845722148;-0.470186025;0;2015
014269;20151231;5122;2477.9000;889.8000;229.5000;1392.5000;-53.5000;541.9000;0.0000;751.6000;4469.0000;147.3000;94.9000;;0.0000;79.0000;92.7000;53.6200;3.02755317;7.8151667062;0.2055773034;-0.140401146;0.0318818354;0.6545865451;0;0;51;0.0269803054;61.497578911;0.3590943944;-0.579296894;0;2015
014275;20151231;6020;58981.2850;1131.2100;850.0000;3676.8020;5705.6830;;84.4360;1082.8280;1989.1450;168.5230;;;0.0020;52.7140;146.1100;66.0600;1.0669084032;10.984975469;;;0.0008937411;0.0767498029;1;0;60;0.0187928862;715.68214687;0.0191791345;-3.934566894;3.3097696E-8;2015
014282;20151231;3678;7458.4000;1760.4000;0.3000;2813.2000;3238.5000;2841.6000;163.7000;1282.0000;5568.7000;280.5000;68.3000;124.7000;0.0268;172.1000;308.0000;52.2300;2.72266706;8.917096193;0.1031722621;0.1449640674;0.0230746541;0.3772256784;1;0.0223930181;36;0.0530655079;357.40218539;0.2360291752;-1.17457418;3.5917338E-6;2015
014309;20151231;2844;687.6590;259.8140;22.1630;76.4430;365.5870;337.6740;16.1240;70.2810;468.5400;21.5270;2.8260;;0.0000;4.1580;31.0380;23.8200;1.5434934466;6.5332930755;0.0433412491;0.1132247233;0.0060466016;0.143393746;1;0;28;0.1594186108;281.99144253;0.3778238924;-0.49879499;0;2015
014311;20151231;3790;2387.4620;155.3490;5.0590;458.2200;991.1220;327.9420;139.2850;798.9740;4719.2900;230.3760;11.4560;166.4600;0.0173;249.4850;65.3090;85.9500;2.9360251807;7.777986156;0.1750214244;0.0722914124;0.1044979983;0.1940466487;1;0.0352722549;37;0.0458247768;878.20751255;0.0650686796;-2.665029751;7.2272249E-6;2015
014320;20151231;2836;655.7580;628.0550;0.0000;0.0000;602.1490;594.3200;0.0000;-227.4650;2.7820;0.0000;0.0000;128.1930;0.0000;5.9350;24.3910;149.3500;5.636842936;6.4857918184;-0.346873389;-0.051444283;0.0090505949;0;0;9.3397790055;28;0.1594186108;281.99144253;0.9577542325;3.1210870317;0;2015
014353;20150831;4841;14564.0000;398.0000;608.0000;5061.0000;5409.0000;-929.0000;562.0000;2709.0000;5566.0000;294.0000;305.0000;;0.0619;1011.0000;473.8920;26.4300;1.4885996677;9.5863080093;0.1062894809;-0.091115078;0.0694177424;0.3892474595;1;0;48;0.0466568352;939.83483306;0.0273276572;-3.572148001;4.2525086E-6;2015
014359;20151231;1311;15154.0000;1391.0000;448.0000;3207.0000;8368.0000;1732.0000;12.0000;-486.0000;3142.0000;-155.0000;191.0000;;0.0000;2393.0000;149.3800;125.3800;1.6837313185;9.6260198025;-0.035238221;0.0225023096;0.1579121024;0.2411904448;1;0;13;0.0687633843;637.89147291;0.0917909463;-2.291960919;0;2015
014369;20151231;4812;7059.9780;715.3760;11.3130;1628.5070;3560.5130;923.7040;0.0000;675.2710;3996.8530;156.3340;86.1940;;;580.5930;84.3590;40.8100;0.9833112497;8.8621972143;0.0612952335;0.0295083072;0.0822372251;0.2322698456;0;0;48;0.0466568352;939.83483306;0.1013283611;-2.182551373;;2015
014370;20151231;7363;7517.5000;730.5000;44.2000;810.9000;2624.7000;1641.5000;121.0000;786.4000;19329.9000;241.5000;36.0000;;0.0347;52.3000;73.0380;84.2900;1.469793551;8.9249889149;0.0515996009;0.1211839042;0.0069571001;0.1137479215;1;0;73;0.0671478871;128.03670347;0.0971732624;-2.229035066;4.6095747E-6;2015
014391;20151231;4911;10947.0000;54.0000;87.0000;4408.0000;3361.0000;311.0000;203.0000;738.0000;2267.0000;105.0000;239.0000;;0.0092;476.0000;284.0000;4.9100;0.820356262;9.3008207251;0.0174477026;0.0234767516;0.0434822326;0.4106147803;1;0;49;0.01330264;202.0260541;0.0049328583;-5.306891614;8.4281283E-7;2015
014401;20151231;6361;211.5220;28.6550;0.0000;0.0000;142.6700;;;;127.2000;5.2280;0.0000;;;;1.9500;100.0000;1.2473974338;5.354329012;;;;0;0;0;63;0.0233668766;856.47686929;0.1354705421;-1.853431165;;2015
014402;20151231;6798;1224.4190;44.5000;0.0000;630.3520;530.1130;;17.6520;;113.6940;-0.7580;21.5860;0.0000;0.0000;0.0000;36.0630;15.6600;1.0282857257;7.1102217248;;;0;0.5148172317;1;0;67;0.0898624057;65.515246222;0.0363437679;-3.277711882;0;2015
014403;20151231;6798;3670.0480;85.1250;2589.4200;8.4420;492.0250;;;;99.8760;0.0000;22.6050;0.0000;;;49.0470;6.3500;0.9507972239;8.20796002;;;;0.7078550471;0;0;67;0.0898624057;65.515246222;0.0231945195;-3.74037151;;2015
