"","sigma_s","sigma_e","theta","k_d","lambda","lambda_real","v_bar","time","price","price_cond","k_tilde"
"14277",1,1,1,1.5,0.75,0.95,5,7.51,6.3057860379925,-0.62607745026436,2.72567991843351
"14278",1,1,1,1.5,0.75,0.95,5,7.61,6.31039582827558,-0.63068724054744,2.7577090596607
"14279",1,1,1,1.5,0.75,0.95,5,7.71,6.31489620229304,-0.635187614564901,2.78973820088788
"14280",1,1,1,1.5,0.75,0.95,5,7.81,6.31928975710862,-0.639581169380481,2.82176734211507
"14281",1,1,1,1.5,0.75,0.95,5,7.91,6.32357902814312,-0.643870440414978,2.85379648334225
"14282",1,1,1,1.5,0.75,0.95,5,8.01,6.32776649063753,-0.64805790290939,2.88582562456944
"14283",1,1,1,1.5,0.75,0.95,5,8.11,6.33185456108145,-0.652145973353312,2.91785476579662
"14284",1,1,1,1.5,0.75,0.95,5,8.21,6.33584559860759,-0.656137010879446,2.94988390702381
"14285",1,1,1,1.5,0.75,0.95,5,8.31,6.33974190635314,-0.660033318624995,2.981913048251
"14286",1,1,1,1.5,0.75,0.95,5,8.41,6.3435457327889,-0.663837145060757,3.01394218947818
"14287",1,1,1,1.5,0.75,0.95,5,8.51,6.34725927301681,-0.667550685288665,3.04597133070537
"14288",1,1,1,1.5,0.75,0.95,5,8.61,6.35088467003667,-0.671176082308528,3.07800047193255
"14289",1,1,1,1.5,0.75,0.95,5,8.71,6.35442401598285,-0.674715428254711,3.11002961315974
"14290",1,1,1,1.5,0.75,0.95,5,8.81,6.3578793533316,-0.678170765603455,3.14205875438692
"14291",1,1,1,1.5,0.75,0.95,5,8.91,6.36125267607969,-0.681544088351548,3.17408789561411
"14292",1,1,1,1.5,0.75,0.95,5,9.01,6.36454593089515,-0.68483734316701,3.2061170368413
"14293",1,1,1,1.5,0.75,0.95,5,9.11,6.36776101824062,-0.688052430512477,3.23814617806848
"14294",1,1,1,1.5,0.75,0.95,5,9.21,6.37089979347005,-0.691191205741908,3.27017531929567
"14295",1,1,1,1.5,0.75,0.95,5,9.31,6.37396406789942,-0.694255480171274,3.30220446052285
"14296",1,1,1,1.5,0.75,0.95,5,9.41,6.37695560985197,-0.697247022123823,3.33423360175004
"14297",1,1,1,1.5,0.75,0.95,5,9.51,6.37987614567868,-0.700167557950542,3.36626274297722
"14298",1,1,1,1.5,0.75,0.95,5,9.61,6.38272736075454,-0.703018773026394,3.39829188420441
"14299",1,1,1,1.5,0.75,0.95,5,9.71,6.38551090045105,-0.705802312722907,3.4303210254316
"14300",1,1,1,1.5,0.75,0.95,5,9.81,6.38822837108583,-0.708519783357685,3.46235016665878
"14301",1,1,1,1.5,0.75,0.95,5,9.91,6.39088134084952,-0.711172753121377,3.49437930788597
"14302",1,1,1,1.5,0.75,0.95,5,10.01,6.39347134071078,-0.713762752982639,3.52640844911315
"14303",1,1,1,1.5,0.75,0.95,5,10.11,6.39599986529977,-0.716291277571629,3.55843759034034
"14304",1,1,1,1.5,0.75,0.95,5,10.21,6.39846837377066,-0.718759786042516,3.59046673156753
"14305",1,1,1,1.5,0.75,0.95,5,10.31,6.40087829064367,-0.721169702915533,3.62249587279471
"14306",1,1,1,1.5,0.75,0.95,5,10.41,6.40323100662717,-0.723522418899029,3.6545250140219
"14307",1,1,1,1.5,0.75,0.95,5,10.51,6.40552787942016,-0.725819291692018,3.68655415524908
"14308",1,1,1,1.5,0.75,0.95,5,10.61,6.40777023449582,-0.728061646767675,3.71858329647627
"14309",1,1,1,1.5,0.75,0.95,5,10.71,6.40995936586638,-0.730250778138238,3.75061243770345
"14310",1,1,1,1.5,0.75,0.95,5,10.81,6.41209653682989,-0.732387949101752,3.78264157893064
"14311",1,1,1,1.5,0.75,0.95,5,10.91,6.41418298069923,-0.734474392971092,3.81467072015783
"14312",1,1,1,1.5,0.75,0.95,5,11.01,6.41621990151382,-0.736511313785674,3.84669986138501
"14313",1,1,1,1.5,0.75,0.95,5,11.11,6.41820847473443,-0.738499887006287,3.8787290026122
"14314",1,1,1,1.5,0.75,0.95,5,11.21,6.42014984792156,-0.740441260193416,3.91075814383938
"14315",1,1,1,1.5,0.75,0.95,5,11.31,6.42204514139762,-0.742336553669482,3.94278728506657
"14316",1,1,1,1.5,0.75,0.95,5,11.41,6.42389544889349,-0.744186861165347,3.97481642629376
"14317",1,1,1,1.5,0.75,0.95,5,11.51,6.42570183817963,-0.745993250451486,4.00684556752094
"14318",1,1,1,1.5,0.75,0.95,5,11.61,6.42746535168231,-0.747756763954172,4.03887470874813
"14319",1,1,1,1.5,0.75,0.95,5,11.71,6.42918700708518,-0.749478419357034,4.07090384997531
"14320",1,1,1,1.5,0.75,0.95,5,11.81,6.43086779791649,-0.751159210188344,4.1029329912025
"14321",1,1,1,1.5,0.75,0.95,5,11.91,6.4325086941225,-0.752800106394355,4.13496213242968
"14322",1,1,1,1.5,0.75,0.95,5,12.01,6.43411064262718,-0.754402054899039,4.16699127365687
"14323",1,1,1,1.5,0.75,0.95,5,12.11,6.43567456787867,-0.75596598015053,4.19902041488406
"14324",1,1,1,1.5,0.75,0.95,5,12.21,6.43720137238275,-0.757492784654608,4.23104955611124
"14325",1,1,1,1.5,0.75,0.95,5,12.31,6.43869193722365,-0.75898334949551,4.26307869733843
"14326",1,1,1,1.5,0.75,0.95,5,12.41,6.44014712257253,-0.760438534844388,4.29510783856561
"14327",1,1,1,1.5,0.75,0.95,5,12.51,6.44156776818383,-0.76185918045569,4.3271369797928
"14328",1,1,1,1.5,0.75,0.95,5,12.61,6.44295469387991,-0.763246106151766,4.35916612101998
"14329",1,1,1,1.5,0.75,0.95,5,12.71,6.44430870002411,-0.764600112295967,4.39119526224717
"14330",1,1,1,1.5,0.75,0.95,5,12.81,6.44563056798266,-0.765921980254518,4.42322440347436
"14331",1,1,1,1.5,0.75,0.95,5,12.91,6.44692106057557,-0.767212472847427,4.45525354470154
"14332",1,1,1,1.5,0.75,0.95,5,13.01,6.44818092251683,-0.768472334788689,4.48728268592873
"14333",1,1,1,1.5,0.75,0.95,5,13.11,6.44941088084419,-0.769702293116046,4.51931182715591
"14334",1,1,1,1.5,0.75,0.95,5,13.21,6.45061164533868,-0.770903057610542,4.5513409683831
"14335",1,1,1,1.5,0.75,0.95,5,13.31,6.45178390893427,-0.772075321206124,4.58337010961028
"14336",1,1,1,1.5,0.75,0.95,5,13.41,6.45292834811766,-0.773219760389515,4.61539925083747
"14337",1,1,1,1.5,0.75,0.95,5,13.51,6.45404562331874,-0.774337035590601,4.64742839206466
"14338",1,1,1,1.5,0.75,0.95,5,13.61,6.45513637929169,-0.775427791563553,4.67945753329184
"14339",1,1,1,1.5,0.75,0.95,5,13.71,6.45620124548704,-0.776492657758893,4.71148667451903
"14340",1,1,1,1.5,0.75,0.95,5,13.81,6.45724083641489,-0.777532248686744,4.74351581574621
"14341",1,1,1,1.5,0.75,0.95,5,13.91,6.45825575199958,-0.778547164271442,4.7755449569734
"14342",1,1,1,1.5,0.75,0.95,5,14.01,6.45924657792589,-0.779537990197743,4.80757409820059
"14343",1,1,1,1.5,0.75,0.95,5,14.11,6.46021388597695,-0.780505298248811,4.83960323942777
"14344",1,1,1,1.5,0.75,0.95,5,14.21,6.46115823436431,-0.781449646636173,4.87163238065496
"14345",1,1,1,1.5,0.75,0.95,5,14.31,6.46208016805,-0.782371580321858,4.90366152188214
"14346",1,1,1,1.5,0.75,0.95,5,14.41,6.46298021906102,-0.783271631332878,4.93569066310933
"14347",1,1,1,1.5,0.75,0.95,5,14.51,6.46385890679639,-0.784150319068252,4.96771980433651
"14348",1,1,1,1.5,0.75,0.95,5,14.61,6.46471673832688,-0.785008150598734,4.9997489455637
"14349",1,1,1,1.5,0.75,0.95,5,14.71,6.46555420868758,-0.785845620959437,5.03177808679089
"14350",1,1,1,1.5,0.75,0.95,5,14.81,6.46637180116365,-0.786663213435507,5.06380722801807
"14351",1,1,1,1.5,0.75,0.95,5,14.91,6.46716998756915,-0.787461399841011,5.09583636924526
"14352",1,1,1,1.5,0.75,0.95,5,15.01,6.46794922851935,-0.788240640791212,5.12786551047244
"14353",1,1,1,1.5,0.75,0.95,5,15.11,6.46870997369653,-0.789001385968384,5.15989465169963
"14354",1,1,1,1.5,0.75,0.95,5,15.21,6.46945266210945,-0.789744074381309,5.19192379292681
